baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,reuse_group_size,shared_prefix_tokens,decode_tokens,cross_job_prefix_hit_rate_observed
pat_like_traffic_only,8.0,100,0.32506904386870045,50679.56421530587,289308.38387216366,289308.3838721637,297988.6924991972,28187.312643320292,41247.89508146846,43261.33243376466,0.040315029560974144,0.04031528721969404,0.040316061484155105,1192985.72855948,0.0,0.9338452451269935,1581.0,0.0,0.0,1443914317824.0,5508687408109814.0,1.882956888378333,3729408.0,11016192.0,1.798651772928,1101.7374816219628,0.07247757312,1.5846281838592002,11.0519323915187,686651883493760.0,711246584217600.0,0.03457971014496353,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.996288299560545,0.0,cohort_stage,latency_p50_ms,686651883493760.0,64.0,2.015625,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015625,0.6890851681127081,0.0,0.0,0.0,0.0,70857.09066239875,0.0,1449551462400.0,1980785229824.0,145.68987302482128,447.26710207760334,0.017391517758369446,203.54007091373205,538.810234516859,1317.5344849005342,13.175344849005342,4.572448095077338e-05,16,512,512,0.054705882352941174
waferagent_latency_safe,8.0,100,0.05831961270842101,9092.260899693669,1707656.253915443,1713476.8303706162,1714246.977494499,10.92345534698552,10.923455346986884,10.923455346986884,0.040295743296483395,0.04029574329649354,0.04030731505519792,5428532.938724012,5533845.721594598,0.9338452451269935,1581.0,0.0,0.0,2101648293888.0,301484026912768.0,1.407252855026636,3729408.0,11016192.0,1.798651772928,60.2968053825536,11.452422920592,2.3191749656576,0.7586705504173119,533434938163008.0,711246584217600.0,0.2500000000002699,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,533434938163008.0,480.0,2.0,1153.0,480.0,0.0,0.0,0.0,0.0,673.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70857.0906623998,227598906949440.0,1449551462400.0,2898968707072.0,148.27424567192793,568.3353347703815,0.019084662199020386,85.65187826752663,329.6832721680403,1244.1454203799367,12.441454203799367,7.310987151842474e-06,16,512,512,0.054705882352941174
apc_like,16.0,100,0.3383064978661658,52743.33624332671,289304.1838721637,289304.1838721637,289304.1838721637,30977.63064586855,43917.80212709944,44083.503519491795,0.040315029560972424,0.04031502956097587,0.04031502956097587,1209753.7857624611,0.0,0.9338452451269935,1581.0,0.0,0.0,1443914317824.0,5696482276147200.0,1.8871827601710258,3729408.0,11016192.0,1.798651772928,1139.29645522944,0.07247757312,1.5846281838592002,11.427522127593472,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70857.09066239871,0.0,1449551462400.0,1980785229824.0,145.37862967699766,447.46749848127365,0.01698266714811325,2.483416348695755,308.7613759562373,1063.0739582702518,10.630739582702518,3.6745889535423986e-05,16,512,512,0.054705882352941174
pat_like_traffic_only,16.0,100,0.33025437529916857,51487.978126641574,289308.38387216366,289308.3838721637,297988.85126878886,30046.43382623169,40864.81453332965,43704.633613134385,0.04031502956097576,0.04031528721969541,0.04031606019586323,1186903.629763404,0.0,0.9338452451269935,1581.0,0.0,0.0,1443914317824.0,5418147779523116.0,1.8879393936535929,3729408.0,11016192.0,1.798651772928,1083.6295559046232,0.07247757312,1.5846281838592002,10.870853134345305,677209827390224.0,711246584217600.0,0.047855072463817594,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13.74489641189575,0.0,cohort_stage,latency_p50_ms,677209827390224.0,88.0,2.0113636363636362,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0113636363636362,0.6982034082074349,0.0,0.0,0.0,0.0,70857.09066239871,0.0,1449551462400.0,1980785229824.0,148.5995752736926,541.1068862304091,0.020070001482963562,209.1449536383152,534.9955456331372,1403.4612588584423,14.034612588584423,4.863838377106458e-05,16,512,512,0.054705882352941174
waferagent_latency_safe,16.0,100,0.05832102850646401,9092.481628271766,1711038.2047027368,1714023.5776357842,1714375.8659718414,10.923455346985293,10.92345534698552,10.92345534698552,0.04029574329648298,0.040295743296494616,0.040307315055197704,5867274.115051419,5895153.42757905,0.9338452451269935,1581.0,0.0,0.0,2101648293888.0,301484026912768.0,1.407252855026636,3729408.0,11016192.0,1.798651772928,60.2968053825536,11.452422920592,2.3191749656576,0.7586705504173119,533434938163008.0,711246584217600.0,0.2500000000002699,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,533434938163008.0,480.0,2.0,1160.0,480.0,0.0,0.0,0.0,0.0,680.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70857.09066239979,227598906949440.0,1449551462400.0,2898968707072.0,230.53250461816788,456.1421936377883,0.019302591681480408,84.71500128507614,329.38347943127155,1211.230942979455,12.11230942979455,7.114408196257441e-06,16,512,512,0.054705882352941174
apc_like,2.0,100,0.2786338814420414,43440.13665234002,308607.7882593074,308607.78825930745,308607.7882593075,29355.394552179154,47150.170586929744,49930.71016457735,0.040315029560974144,0.04031502956097491,0.04031502956097577,1291038.5139504152,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279855,0.0,1546203955200.0,2173714038784.0,144.98221129179,445.471853017807,0.01666322350502014,2.4967994540929794,398.96888099610806,1153.5068042576313,11.535068042576313,3.7377760644472076e-05,16,2048,32,0.054705882352941174
pat_like_traffic_only,2.0,100,0.2766553190305122,43131.67085813297,308611.9882593074,308611.98825930746,308704.352761966,29365.69902828275,47111.920890088135,50583.85364098654,0.040315029560974144,0.040315029560975435,0.04031541733734728,1288595.632761057,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6018378383779378.0,1.8841320066925298,2994878.0,11750722.0,1.5098228244479999,1203.6756767558757,0.07731019776,1.7389712310272,12.070017810091109,749953513999556.0,758672418406400.0,0.011492317626569548,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3.4362241029739375,0.0,cohort_stage,latency_p50_ms,749953513999556.0,22.0,2.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.483091844213215,0.0,0.0,0.0,0.0,74137.41587279855,0.0,1546203955200.0,2173714038784.0,146.96992561221123,444.98957972973585,0.018279999494552612,190.90838637202978,516.2476785480976,1281.516465358436,12.815164653584361,4.158880035250295e-05,16,2048,32,0.054705882352941174
waferagent_latency_safe,2.0,100,0.05385477279227824,8396.174497407346,1825121.9707236667,1850540.1189974782,1853901.7642929198,11.052021942618012,11.052021942618012,11.052021942618012,0.040295743296494616,0.04029574329649677,0.04030731505519664,5319200.034914063,5804358.013642704,0.9338452451269935,1581.0,0.0,0.0,2241768194048.0,321606614540288.0,1.4072811778876626,2994878.0,11750722.0,1.5098228244479999,64.3213229080576,12.216659450256,2.5436677472256,0.805914729299872,569010689146688.0,758672418406400.0,0.249991596713241,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,569010689146688.0,480.0,2.0,1155.0,480.0,0.0,0.0,0.0,0.0,675.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74137.41587279984,242786985049920.0,1546203955200.0,3179584684032.0,147.34506979584694,553.4383868798614,0.01832563430070877,83.42836424708366,329.38162237405777,1227.0492240786552,12.270492240786552,6.855343057591745e-06,16,2048,32,0.054705882352941174
apc_like,4.0,100,0.29962471096255944,46712.69093790687,308607.7882593074,308607.7882593075,308607.7882593075,30352.19617593955,43147.5939814733,44682.45254072194,0.04031502956097366,0.0403150295609749,0.04031502956097577,1286910.915382053,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279814,0.0,1546203955200.0,2173714038784.0,146.25265263020992,446.43386267125607,0.019947998225688934,2.5265421718358994,410.3864235803485,1169.5243008434772,11.695243008434772,3.78967850241286e-05,16,2048,32,0.054705882352941174
pat_like_traffic_only,4.0,100,0.2996209404613767,46712.103101690474,308611.9882593074,308611.9882593075,317871.67247120646,30147.28084292666,42715.30418303998,44037.18741675279,0.04031502956097404,0.04031502956097576,0.04031555003159052,1279045.624953263,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,5990496925777840.0,1.883328014830118,2994878.0,11750722.0,1.5098228244479999,1198.099385155568,0.07731019776,1.7389712310272,12.014254894088031,746369222862426.0,758672418406400.0,0.016216742885970525,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,4.841952145099639,0.0,cohort_stage,latency_p50_ms,746369222862426.0,31.0,2.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6322392056313659,0.0,0.0,0.0,0.0,74137.41587279814,0.0,1546203955200.0,2173714038784.0,147.06356637179852,446.8457540497184,0.019419938325881958,196.75649143755436,526.0904794558883,1296.380490064621,12.96380490064621,4.209914086659554e-05,16,2048,32,0.054705882352941174
waferagent_latency_safe,4.0,100,0.0546674958816916,8522.881277939247,1815215.4301095204,1826824.387725574,1828364.6852151547,11.052021942618012,11.052021942618012,11.052021942618012,0.04029574329649354,0.040295743296494616,0.040307315055198356,5156487.6886292435,5997908.151114493,0.9338452451269935,1581.0,0.0,0.0,2241768194048.0,321606614540288.0,1.4072811778876626,2994878.0,11750722.0,1.5098228244479999,64.3213229080576,12.216659450256,2.5436677472256,0.805914729299872,569010689146688.0,758672418406400.0,0.249991596713241,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,569010689146688.0,480.0,2.0,1155.0,480.0,0.0,0.0,0.0,0.0,675.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74137.41587279995,242786985049920.0,1546203955200.0,3179584684032.0,147.78245892375708,556.3836246728897,0.017974525690078735,83.71576759964228,328.42683233320713,1229.9101958051324,12.299101958051324,6.815402135506005e-06,16,2048,32,0.054705882352941174
apc_like,8.0,100,0.31135255312146465,48541.108441848824,308607.7882593074,308607.7882593075,308607.7882593075,31079.57713994896,43947.19508679038,47261.29804632756,0.04031502956097156,0.04031502956097576,0.040315029560975775,1287458.9250936436,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279786,0.0,1546203955200.0,2173714038784.0,145.29961999505758,446.27522584050894,0.018075108528137207,2.50245351344347,310.2631298825145,1064.9246405810118,10.649246405810118,3.45073806007193e-05,16,2048,32,0.054705882352941174
pat_like_traffic_only,8.0,100,0.3078380908837327,47993.18972113746,308611.9882593074,308611.9882593075,317871.56109458656,31088.954315430157,44009.042854367304,46871.37147384685,0.040315029560973284,0.04031515839033108,0.04031580511372577,1280281.924105766,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,5982123759527438.0,1.8797146513736174,2994878.0,11750722.0,1.5098228244479999,1196.4247519054877,0.07731019776,1.7389712310272,11.997508561587228,744098634714302.0,758672418406400.0,0.01920958682366547,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,5.77910417318344,0.0,cohort_stage,latency_p50_ms,744098634714302.0,37.0,2.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3881603078126515,0.0,0.0,0.0,0.0,74137.4158727979,0.0,1546203955200.0,2173714038784.0,146.92667312920094,547.7921413257718,0.01847650855779648,204.49376106262207,530.743052251637,1402.5428323075175,14.025428323075175,4.557941236701313e-05,16,2048,32,0.054705882352941174
waferagent_latency_safe,8.0,100,0.05466980585712918,8523.241412349867,1822126.2852794272,1827946.8617346003,1828717.008858483,11.052021942618012,11.052021942618012,11.052021942618012,0.040295743296483874,0.04029574329649354,0.04030731505519792,5911058.329502306,5991742.369766844,0.9338452451269935,1581.0,0.0,0.0,2241768194048.0,321606614540288.0,1.4072811778876626,2994878.0,11750722.0,1.5098228244479999,64.3213229080576,12.216659450256,2.5436677472256,0.805914729299872,569010689146688.0,758672418406400.0,0.249991596713241,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,569010689146688.0,480.0,2.0,1152.0,480.0,0.0,0.0,0.0,0.0,672.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74137.41587279968,242786985049920.0,1546203955200.0,3179584684032.0,148.88225588947535,561.530502513051,0.019327737390995026,84.2506792396307,328.24946846812963,1237.2833229601383,12.372833229601383,6.807214243133513e-06,16,2048,32,0.054705882352941174
apc_like,16.0,100,0.31756763308539315,49510.06426854514,308607.78825930745,308607.7882593075,308607.7882593075,33164.963139272586,47232.49066019267,47369.70174242995,0.040315029560972424,0.04031502956097577,0.040315029560975775,1290842.3171335424,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279763,0.0,1546203955200.0,2173714038784.0,148.0064643546939,447.9512656107545,0.02030283212661743,2.471381798386574,314.43833000957966,1075.562547892332,10.75562547892332,3.485208697936655e-05,16,2048,32,0.054705882352941174
pat_like_traffic_only,16.0,100,0.3111898965855012,48515.74963726598,308611.98825930746,308611.9882593075,317848.3104724969,32605.17209123427,46069.9751792136,47142.34658258609,0.040315029560972424,0.04031528721969404,0.040315932654798874,1275891.5516983264,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,5882346716607102.0,1.8773872871471935,2994878.0,11750722.0,1.5098228244479999,1176.4693433214204,0.07731019776,1.7389712310272,11.797954475746556,730707275651454.0,758672418406400.0,0.03686062927355005,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,10.777248322963713,0.0,cohort_stage,latency_p50_ms,730707275651454.0,69.0,2.0144927536231885,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0144927536231885,0.5293541165471118,0.0,0.0,0.0,0.0,74137.41587279766,0.0,1546203955200.0,2173714038784.0,146.70935831964016,548.6548217013478,0.01898687332868576,213.5704606771469,540.1663864031434,1422.1049062907696,14.221049062907696,4.624677914256463e-05,16,2048,32,0.054705882352941174
waferagent_latency_safe,16.0,100,0.05467123579777243,8523.464345815913,1825506.2150525167,1828491.587985564,1828843.8763216212,11.052021942617671,11.052021942618012,11.052021942618012,0.04029574329648384,0.040295743296494616,0.040307315055197704,6259975.681583129,6290211.160477442,0.9338452451269935,1581.0,0.0,0.0,2241768194048.0,321606614540288.0,1.4072811778876626,2994878.0,11750722.0,1.5098228244479999,64.3213229080576,12.216659450256,2.5436677472256,0.805914729299872,569010689146688.0,758672418406400.0,0.249991596713241,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,569010689146688.0,480.0,2.0,1161.0,480.0,0.0,0.0,0.0,0.0,681.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74137.41587279968,242786985049920.0,1546203955200.0,3179584684032.0,151.89496334642172,459.5106765627861,0.021389685571193695,85.55890433490276,335.18901467323303,1239.2810601741076,12.392810601741076,6.822797963011761e-06,16,2048,32,0.054705882352941174
apc_like,2.0,100,0.2786338814420414,43440.13665234002,308607.7882593074,308607.78825930745,308607.7882593075,29355.394552179154,47150.170586929744,49930.71016457735,0.040315029560974144,0.04031502956097491,0.04031502956097577,1291038.5139504152,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279855,0.0,1546203955200.0,2173714038784.0,146.7503597959876,445.59355825185776,0.01790747046470642,2.4654241278767586,403.1695993617177,1161.0665116459131,11.610665116459131,3.76227222972846e-05,16,2048,128,0.054705882352941174
pat_like_traffic_only,2.0,100,0.2766553190305122,43131.67085813297,308611.9882593074,308611.98825930746,308704.352761966,29365.69902828275,47111.920890088135,50583.85364098654,0.040315029560974144,0.040315029560975435,0.04031541733734728,1288595.632761057,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6018378383779378.0,1.8841320066925298,2994878.0,11750722.0,1.5098228244479999,1203.6756767558757,0.07731019776,1.7389712310272,12.070017810091109,749953513999556.0,758672418406400.0,0.011492317626569548,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,3.4362241029739375,0.0,cohort_stage,latency_p50_ms,749953513999556.0,22.0,2.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.483091844213215,0.0,0.0,0.0,0.0,74137.41587279855,0.0,1546203955200.0,2173714038784.0,147.36218005418777,446.48677483201027,0.018052756786346436,188.9687329530716,517.0110780745745,1287.6374069601297,12.876374069601297,4.178744205951447e-05,16,2048,128,0.054705882352941174
waferagent_latency_safe,2.0,100,0.05385477279227824,8396.174497407346,1825121.9707236667,1850540.1189974782,1853901.7642929198,11.052021942618012,11.052021942618012,11.052021942618012,0.040295743296494616,0.04029574329649677,0.04030731505519664,5319200.034914063,5804358.013642704,0.9338452451269935,1581.0,0.0,0.0,2241768194048.0,321606614540288.0,1.4072811778876626,2994878.0,11750722.0,1.5098228244479999,64.3213229080576,12.216659450256,2.5436677472256,0.805914729299872,569010689146688.0,758672418406400.0,0.249991596713241,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,74.97216224670409,0.0,cohort_stage,latency_p50_ms,569010689146688.0,480.0,2.0,1155.0,480.0,0.0,0.0,0.0,0.0,675.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74137.41587279984,242786985049920.0,1546203955200.0,3179584684032.0,146.8928698450327,555.1362186670303,0.019033439457416534,83.39090086519718,328.8688100874424,1228.5559279844165,12.285559279844165,6.863760790114221e-06,16,2048,128,0.054705882352941174
apc_like,4.0,100,0.29962471096255944,46712.69093790687,308607.7882593074,308607.7882593075,308607.7882593075,30352.19617593955,43147.5939814733,44682.45254072194,0.04031502956097366,0.0403150295609749,0.04031502956097577,1286910.915382053,0.0,0.9338452451269935,1581.0,0.0,0.0,1540190633984.0,6076664371609600.0,1.8872218851326041,2994878.0,11750722.0,1.5098228244479999,1215.33287432192,0.07731019776,1.7389712310272,12.18658978575155,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.41587279814,0.0,1546203955200.0,2173714038784.0,145.52336744964123,446.3915806263685,0.018494203686714172,2.5212708860635757,310.4641893878579,1162.311346270144,11.62311346270144,3.7663059407091586e-05,16,2048,128,0.054705882352941174
